,Data,RU_A,RA_A,RS_A,Total_A,RU_J,RA_J,RS_J,Total_J,Total_Dia,Dia_Semana,Mes,Dia,Ano,refeicao,acompanhamento,prato,guarnicao,opcao_vegetal,salada,sobremesa,suco
1475,2025-03-01,0.0,0.0,952.0,952.0,0.0,0.0,404.0,404.0,1356.0,Sábado,3,1,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,PTS COM BETERRABA E AZEITONAS,ARROZ VERDE (BRÓCOLIS),,SALADA DE ALFACE COM ACELGA,DOCE DE GOIABADA,REFRESCO DE ABACAXI
1476,2025-03-01,0.0,0.0,952.0,952.0,0.0,0.0,404.0,404.0,1356.0,Sábado,3,1,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FRITADA AMERICANA (OVOS MEXIDOS COM CALABRESA E SALSA),"BATATA, CENOURA E ABÓBORA REFOGADOS",,SALADA DE COUVE,BANANA,REFRESCO DE ABACAXI
1477,2025-03-01,0.0,0.0,952.0,952.0,0.0,0.0,404.0,404.0,1356.0,Sábado,3,1,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO À PORTUGUESA,"BATATA, CENOURA E ABÓBORA REFOGADOS",,SALADA DE COUVE,BANANA,REFRESCO DE ABACAXI
1478,2025-03-02,0.0,0.0,1072.0,1072.0,0.0,0.0,0.0,0.0,1072.0,Domingo,3,2,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,POLPETONE AO SUGO,ALMEIRÃO REFOGADO,,SALADA DE TABULE,MAÇÃ,REFRESCO DE ACEROLA
1479,2025-03-02,0.0,0.0,1072.0,1072.0,0.0,0.0,0.0,0.0,1072.0,Domingo,3,2,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ABÓBORA ESCABECHE COM FEIJÃO BRANCO,ALMEIRÃO REFOGADO,,SALADA DE TABULE,MAÇÃ,REFRESCO DE ACEROLA
1480,2025-03-03,0.0,0.0,1354.0,1354.0,0.0,0.0,592.0,592.0,1946.0,Segunda,3,3,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CUBOS SUÍNOS NA SALSA,FAROFA COM CENOURA RALADA,,SALADA DE BETERRABA RALADA,MAÇÃ,REFRESCO DE UVA
1481,2025-03-03,0.0,0.0,1354.0,1354.0,0.0,0.0,592.0,592.0,1946.0,Segunda,3,3,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"PTS À PRIMAVERA (PTS, BERINJELA, MILHO E TOMATE)",FAROFA COM CENOURA RALADA,,SALADA DE BETERRABA RALADA,MAÇÃ,REFRESCO DE UVA
1482,2025-03-03,0.0,0.0,1354.0,1354.0,0.0,0.0,592.0,592.0,1946.0,Segunda,3,3,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FILEZINHO DE FRANGO ACEBOLADO,ABÓBORA NA SALSA,,SALADA DE ESCAROLA,MAÇÃ,REFRESCO DE UVA
1483,2025-03-03,0.0,0.0,1354.0,1354.0,0.0,0.0,592.0,592.0,1946.0,Segunda,3,3,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"LENTILHA COM JARDINEIRA DE LEGUMES (BATATA, COUVE FLOR, BÓCOLIS E CENOURA)",ABÓBORA NA SALSA,,SALADA DE ESCAROLA,MAÇÃ,REFRESCO DE UVA
1484,2025-03-04,0.0,0.0,1366.0,1366.0,0.0,0.0,570.0,570.0,1936.0,Terça,3,4,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,BIFE DE PANELA AO MOLHO ROTY,ACELGA NO ALHO,,SALADA DE ALFACE,DOCE DE ABÓBORA,REFRESCO DE ACEROLA
1485,2025-03-04,0.0,0.0,1366.0,1366.0,0.0,0.0,570.0,570.0,1936.0,Terça,3,4,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO COM QUIABO,ACELGA NO ALHO,,SALADA DE ALFACE,DOCE DE ABÓBORA,REFRESCO DE ACEROLA
1486,2025-03-04,0.0,0.0,1366.0,1366.0,0.0,0.0,570.0,570.0,1936.0,Terça,3,4,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,GUIZADO MISTO COM MOLHO DE TOMATE RÚSTICO (CUBOS SUÍNOS E BOVINOS),BATATA SAUTÉ,,SALADA DE PEPINO,BANANA,REFRESCO DE ACEROLA
1487,2025-03-04,0.0,0.0,1366.0,1366.0,0.0,0.0,570.0,570.0,1936.0,Terça,3,4,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ABOBRINHA COM QUINOA E ERVILHA PARTIDA,BATATA SAUTÉ,,SALADA DE PEPINO,BANANA,REFRESCO DE ACEROLA
1488,2025-03-05,0.0,0.0,2078.0,2078.0,0.0,0.0,940.0,940.0,3018.0,Quarta,3,5,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,NUGGETS DE FRANGO,CREME DE MILHO,,SALADA DE ACELGA,MAÇÃ,REFRESCO DE LARANJA
1489,2025-03-05,0.0,0.0,2078.0,2078.0,0.0,0.0,940.0,940.0,3018.0,Quarta,3,5,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,PTS COM MILHO,CREME DE MILHO VEGANO,,SALADA DE CENOURA RALADA,MAÇÃ,REFRESCO DE LARANJA
1490,2025-03-05,0.0,0.0,2078.0,2078.0,0.0,0.0,940.0,940.0,3018.0,Quarta,3,5,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,NUGGETS,MACARRÃO AO ALHO E ÓLEO,,SALADA DE ACELGA COM AGRIÃO,DOCE DE GOIABA,REFRESCO DE LARANJA
1491,2025-03-05,0.0,0.0,2078.0,2078.0,0.0,0.0,940.0,940.0,3018.0,Quarta,3,5,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO COM BRÓCOLIS E TOMATE,MACARRÃO INTEGRAL AO ALHO E ÓLEO,,SALADA DE ACELGA COM AGRIÃO,DOCE DE GOIABA,REFRESCO DE LARANJA
1492,2025-03-06,3599.0,1124.0,1445.0,6168.0,2575.0,762.0,782.0,4119.0,10287.0,Quinta,3,6,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,ISCAS BOVINAS ACEBOLADAS,CHUCHU REFOGADO (RU/RA/HC /CAISM) FAROFA CROCANTE (RS),,SALADA DE REPOLHO,LARANJA,REFRESCO DE ABACAXI
1493,2025-03-06,3599.0,1124.0,1445.0,6168.0,2575.0,762.0,782.0,4119.0,10287.0,Quinta,3,6,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"LENTILHA COM LEGUMES (CENOURA, TOMATE E BRÓCOLIS)",CHUCHU REFOGADO,,SALADA DE REPOLHO,LARANJA,REFRESCO DE ABACAXI
1494,2025-03-06,3599.0,1124.0,1445.0,6168.0,2575.0,762.0,782.0,4119.0,10287.0,Quinta,3,6,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,QUIBE BOVINO,BERINJELA ESCABECHE,,SALADA DE ALFACE COM ESCAROLA,MAÇÃ,REFRESCO DE ABACAXI
1495,2025-03-06,3599.0,1124.0,1445.0,6168.0,2575.0,762.0,782.0,4119.0,10287.0,Quinta,3,6,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,PTS AO VINAGRETE,BERINJELA ESCABECHE,,SALADA DE ALFACE COM ESCAROLA,MAÇÃ,REFRESCO DE ABACAXI
1496,2025-03-07,2428.0,635.0,802.0,3865.0,2537.0,701.0,760.0,3998.0,7863.0,Sexta,3,7,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,MOQUECA DE PEIXE,PIRÃO DE PEIXE,,SALADA DE PEPINO COM REPOLHO,MAÇÃ,REFRESCO DE CAJU
1497,2025-03-07,2428.0,635.0,802.0,3865.0,2537.0,701.0,760.0,3998.0,7863.0,Sexta,3,7,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,MOQUECA DE GRÃO DE BICO,PIRÃO DE ALHO PORÓ,,SALADA DE PEPINO COM REPOLHO,MAÇÃ,REFRESCO DE CAJU
1498,2025-03-07,2428.0,635.0,802.0,3865.0,2537.0,701.0,760.0,3998.0,7863.0,Sexta,3,7,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA PALHA,,SALADA DE ALFACE,LARANJA,REFRESCO DE CAJU
1499,2025-03-07,2428.0,635.0,802.0,3865.0,2537.0,701.0,760.0,3998.0,7863.0,Sexta,3,7,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,STROGONOFF VEGANO (PTS),BATATA PALHA,,SALADA DE ALFACE,LARANJA,REFRESCO DE CAJU
1500,2025-03-08,0.0,0.0,1749.0,1749.0,0.0,0.0,543.0,543.0,2292.0,Sábado,3,8,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CARNE MOÍDA À PRIMAVERA,BERINJELA NAPOLITANA,,SALADA DE ALFACE COM ESCAROLA,DOCE DE GOIABA,REFRESCO DE UVA
1501,2025-03-08,0.0,0.0,1749.0,1749.0,0.0,0.0,543.0,543.0,2292.0,Sábado,3,8,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"PTS À PRIMAVERA (MILHO, ERVILHA E TOMATE)",BERINJELA REFOGADA,,SALADA DE ALFACE COM ESCAROLA,DOCE DE GOIABA,REFRESCO DE UVA
1502,2025-03-08,0.0,0.0,1749.0,1749.0,0.0,0.0,543.0,543.0,2292.0,Sábado,3,8,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,PEIXE À PORTUGUESA,"CENOURA, COUVE-FLOR E BRÓCOLIS REFOGADOS",,SALADA DE REPOLHO,BANANA,REFRESCO DE UVA
1503,2025-03-08,0.0,0.0,1749.0,1749.0,0.0,0.0,543.0,543.0,2292.0,Sábado,3,8,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO À PORTUGUESA,"CENOURA, COUVE-FLOR E BRÓCOLIS REFOGADOS",,SALADA DE REPOLHO,BANANA,REFRESCO DE UVA
1504,2025-03-09,0.0,0.0,1873.0,1873.0,0.0,0.0,0.0,0.0,1873.0,Domingo,3,9,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,FILEZINHO DE FRANGO AO MOLHO ESCURO,COUVE REFOGADA,,SALADA DE ALMEIRÃO,LARANJA,REFRESCO DE PÊSSEGO
1505,2025-03-09,0.0,0.0,1873.0,1873.0,0.0,0.0,0.0,0.0,1873.0,Domingo,3,9,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ERVILHA PARTIDA COM ABÓBORA E CHUCHU,COUVE REFOGADA,,SALADA DE ALMEIRÃO,LARANJA,REFRESCO DE PÊSSEGO
1506,2025-03-10,4293.0,1321.0,2078.0,7692.0,2619.0,708.0,898.0,4225.0,11917.0,Segunda,3,10,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,NUGGETS DE FRANGO,PURÊ DE BATATA,,SALADA DE ALFACE,LARANJA,REFRESCO DE UVA
1507,2025-03-10,4293.0,1321.0,2078.0,7692.0,2619.0,708.0,898.0,4225.0,11917.0,Segunda,3,10,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"PAELLA VEGANA (PTS, ERVILHA EM CONSERVA, PIMENTÃO, CEBOLA, TOMATE E ARROZ INTEGRAL)",BATATA REFOGADA,,SALADA DE ALFACE,LARANJA,REFRESCO DE UVA
1508,2025-03-10,4293.0,1321.0,2078.0,7692.0,2619.0,708.0,898.0,4225.0,11917.0,Segunda,3,10,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,CUBOS SUÍNOS AGRIDOCE,FAROFA DE COUVE,,SALADA DE ALFACE (RU/RA/HC) | SALADA DE ESCAROLA (RS),DOCE DE ABÓBORA,REFRESCO DE UVA
1509,2025-03-10,4293.0,1321.0,2078.0,7692.0,2619.0,708.0,898.0,4225.0,11917.0,Segunda,3,10,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO AGRIDOCE,FAROFA DE COUVE,,SALADA DE ALFACE (RU/RA/HC) | SALADA DE ESCAROLA (RS),DOCE DE ABÓBORA,REFRESCO DE UVA
1510,2025-03-11,4357.0,1421.0,1868.0,7646.0,2830.0,919.0,1241.0,4990.0,12636.0,Terça,3,11,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,"ISCAS DE CARNE À CHINESA (CENOURA, PIMENTÃO, TOMATE, BRÓCOLIS, REPOLHOE MOLHO SHOYU) (RS/RA/HC/CAISM) BIFE DE PANELA  AO MOLHO ESCURO(RU)",CHUCHU NA HORTELÃ,,SALADA DE ACELGA,DOCE DE BANANA,REFRESCO DE ACEROLA
1511,2025-03-11,4357.0,1421.0,1868.0,7646.0,2830.0,919.0,1241.0,4990.0,12636.0,Terça,3,11,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"SOJA EM GRÃOS À CHINESA (CENOURA, PIMENTÃO, TOMATE, BRÓCOLIS, REPOLHO E MOLHO SHOYU)",CHUCHU NA HORTELÃ,,SALADA DE ACELGA,DOCE DE BANANA,REFRESCO DE ACEROLA
1512,2025-03-11,4357.0,1421.0,1868.0,7646.0,2830.0,919.0,1241.0,4990.0,12636.0,Terça,3,11,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,NUGGETS DE FRANGO,CREME DE MILHO,,SALADA DE CENOURA RALADA (RU/RA/HC/CAISM) SALADA DE ACELGA (RS),MAÇÃ,REFRESCO DE ACEROLA
1513,2025-03-11,4357.0,1421.0,1868.0,7646.0,2830.0,919.0,1241.0,4990.0,12636.0,Terça,3,11,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,TORTA DE BRÓCOLIS COM TRIGO EM GRÃOS E LENTILHA,CREME DE MILHO,,SALADA DE CENOURA RALADA (RU/RA/HC/CAISM) SALADA DE ACELGA (RS),MAÇÃ,REFRESCO DE ACEROLA
1514,2025-03-12,4304.0,1501.0,2004.0,7809.0,2831.0,857.0,958.0,4646.0,12455.0,Quarta,3,12,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CARNE MOÍDA À POMODORO,MACARRÃO AO ALHO E ÓLEO,,SALADA DE COUVE,MAÇÃ,REFRESCO DE ABACAXI
1515,2025-03-12,4304.0,1501.0,2004.0,7809.0,2831.0,857.0,958.0,4646.0,12455.0,Quarta,3,12,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO À POMODORO,MACARRÃO INTEGRAL AO ALHO E ÓLEO,,SALADA DE COUVE,MAÇÃ,REFRESCO DE ABACAXI
1516,2025-03-12,4304.0,1501.0,2004.0,7809.0,2831.0,857.0,958.0,4646.0,12455.0,Quarta,3,12,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,ISCAS DE CARNE AO MOLHO FERRUGEM,BATATA DOCE CORADA COM ALECRIM,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE ABACAXI
1517,2025-03-12,4304.0,1501.0,2004.0,7809.0,2831.0,857.0,958.0,4646.0,12455.0,Quarta,3,12,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,CUZCUZ VEGANO COM PTS,BATATA DOCE CORADA COM ALECRIM,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE ABACAXI
1518,2025-03-13,4146.0,1363.0,2070.0,7579.0,2688.0,768.0,890.0,4346.0,11925.0,Quinta,3,13,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,"BIFE DE PANELA AO MOLHO DE CHAMPIGNON (RA/RS/HC)
ISCA BOVINA À CHINESA (RU)",FAROFA DE BANANA,,SALADA DE PEPINO (RU/RA/HC) | SALADA DE AGRIÃO (RS),LARANJA,REFRESCO DE MANGA
1519,2025-03-13,4146.0,1363.0,2070.0,7579.0,2688.0,768.0,890.0,4346.0,11925.0,Quinta,3,13,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"LENTILHA COM LEGUMES (ABOBRINHA, CHUCHU E CENOURA)",FAROFA DE BANANA VEGANA,,SALADA DE PEPINO (RU/RA/HC) | SALADA DE AGRIÃO (RS),LARANJA,REFRESCO DE MANGA
1520,2025-03-13,4146.0,1363.0,2070.0,7579.0,2688.0,768.0,890.0,4346.0,11925.0,Quinta,3,13,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,"PUCHERO (CARNE BOVINA EM CUBOS, CALABRESA, GRÃO DE BICO, MOLHO DE TOMATE E CENOURA)",ABOBRINHA REFOGADA,,SALADA DE ACELGA COM AGRIÃO,DOCE DE GOIABA,REFRESCO DE MANGA
1521,2025-03-13,4146.0,1363.0,2070.0,7579.0,2688.0,768.0,890.0,4346.0,11925.0,Quinta,3,13,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO COM PALMITO E MILHO GRATINADO,ABOBRINHA REFOGADA,,SALADA DE ACELGA COM AGRIÃO,DOCE DE GOIABA,REFRESCO DE MANGA
1522,2025-03-14,3833.0,1147.0,1657.0,6637.0,2776.0,761.0,986.0,4523.0,11160.0,Sexta,3,14,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CUBOS SUÍNOS AO MOLHO BARBECUE,COUVE REFOGADA,,SALADA DE REPOLHO,BANANA,REFRESCO DE CAJU
1523,2025-03-14,3833.0,1147.0,1657.0,6637.0,2776.0,761.0,986.0,4523.0,11160.0,Sexta,3,14,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"ROSTIE DE QUINOA COM VAGEM, CENOURA E PTS",COUVE REFOGADA,,SALADA DE REPOLHO,BANANA,REFRESCO DE CAJU
1524,2025-03-14,3833.0,1147.0,1657.0,6637.0,2776.0,761.0,986.0,4523.0,11160.0,Sexta,3,14,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,STROGONOFF DE FRANGO,BATATA PALHA,,SALADA DE ALFACE,MELANCIA (RU/RA/HC/CAISM) MAÇÃ (RS),REFRESCO DE CAJU
1525,2025-03-14,3833.0,1147.0,1657.0,6637.0,2776.0,761.0,986.0,4523.0,11160.0,Sexta,3,14,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,STROGONOFF VEGANO (PTS),BATATA PALHA,,SALADA DE ALFACE,MELANCIA (RU/RA/HC/CAISM) MAÇÃ (RS),REFRESCO DE CAJU
1526,2025-03-15,0.0,0.0,1210.0,1210.0,0.0,0.0,573.0,573.0,1783.0,Sábado,3,15,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,PEIXE ACEBOLADO COM SALSA,ARROZ VERDE (BRÓCOLIS E ESPINAFRE),,SALADA DE TABULE,DOCE DE GOIABA,REFRESCO DE MORANGO
1527,2025-03-15,0.0,0.0,1210.0,1210.0,0.0,0.0,573.0,573.0,1783.0,Sábado,3,15,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,QUIBE DE PTS,ARROZ VERDE (BRÓCOLIS E ESPINAFRE),,SALADA DE TABULE,DOCE DE GOIABA,REFRESCO DE MORANGO
1528,2025-03-15,0.0,0.0,1210.0,1210.0,0.0,0.0,573.0,573.0,1783.0,Sábado,3,15,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FRITADA AMERICANA (OVOS MEXIDOS COM CALABRESA E SALSA),"CENOURA, VAGEM E CHUCHU REFOGADOS",,SALADA DE COUVE,BANANA,REFRESCO DE MORANGO
1529,2025-03-15,0.0,0.0,1210.0,1210.0,0.0,0.0,573.0,573.0,1783.0,Sábado,3,15,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"FEIJÃO BRANCO À PORTUGUESA (PIMENTÃO, BATATA, TOMATE E AZEITONA)","CENOURA, VAGEM E CHUCHU REFOGADOS",,SALADA DE COUVE,BANANA,REFRESCO DE MORANGO
1530,2025-03-16,0.0,0.0,1564.0,1564.0,0.0,0.0,0.0,0.0,1564.0,Domingo,3,16,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,POLPETONE AO SUGO,ABOBRINHA REFOGADA,,SALADA DE ALFACE COM ESCAROLA,MAÇÃ,REFRESCO DE PÊSSEGO
1531,2025-03-16,0.0,0.0,1564.0,1564.0,0.0,0.0,0.0,0.0,1564.0,Domingo,3,16,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,BERINJELA ESCABECHE COM FEIJÃO BRANCO,ABOBRINHA REFOGADA,,SALADA DE ALFACE COM ESCAROLA,MAÇÃ,REFRESCO DE PÊSSEGO
1532,2025-03-17,4099.0,1296.0,1766.0,7161.0,3214.0,887.0,1063.0,5164.0,12325.0,Segunda,3,17,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CUBOS SUÍNOS NA SALSA,FAROFA COM CENOURA RALADA,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE UVA
1533,2025-03-17,4099.0,1296.0,1766.0,7161.0,3214.0,887.0,1063.0,5164.0,12325.0,Segunda,3,17,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"PTS À PRIMAVERA (BERINJELA, MILHO E ERVILHA)",FAROFA COM CENOURA RALADA,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE UVA
1534,2025-03-17,4099.0,1296.0,1766.0,7161.0,3214.0,887.0,1063.0,5164.0,12325.0,Segunda,3,17,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FILEZINHO DE FRANGO ACEBOLADO,ABÓBORA NA SALSA,,SALADA DE ESCAROLA,MAÇÃ (RA/RS/HC/CAISM) LARANJA (RU),REFRESCO DE UVA
1535,2025-03-17,4099.0,1296.0,1766.0,7161.0,3214.0,887.0,1063.0,5164.0,12325.0,Segunda,3,17,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"LENTILHA COM JARDINEIRA DE LEGUMES (BATATA, CENOURA E VAGEM)",ABÓBORA NA SALSA,,SALADA DE ESCAROLA,MAÇÃ (RA/RS/HC/CAISM) LARANJA (RU),REFRESCO DE UVA
1536,2025-03-18,4121.0,1453.0,2010.0,7584.0,4121.0,1453.0,2010.0,7584.0,15168.0,Terça,3,18,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,BIFE DE PANELA AO MOLHO ROTY,ACELGA NO ALHO,,SALADA DE ALFACE,DOCE DE ABÓBORA,REFRESCO DE ACEROLA
1537,2025-03-18,4121.0,1453.0,2010.0,7584.0,4121.0,1453.0,2010.0,7584.0,15168.0,Terça,3,18,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO COM QUIABO,ACELGA NO ALHO,,SALADA DE ALFACE,DOCE DE ABÓBORA,REFRESCO DE ACEROLA
1538,2025-03-18,4121.0,1453.0,2010.0,7584.0,4121.0,1453.0,2010.0,7584.0,15168.0,Terça,3,18,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,GUIZADO COM MOLHO DE TOMATE RÚSTICO (CUBOS SUÍNOS E BOVINOS),BATATA SAUTÉ,,SALADA DE PEPINO,BANANA,REFRESCO DE ACEROLA
1539,2025-03-18,4121.0,1453.0,2010.0,7584.0,4121.0,1453.0,2010.0,7584.0,15168.0,Terça,3,18,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ABOBRINHA COM QUINOA E ERVILHA PARTIDA,BATATA SAUTÉ,,SALADA DE PEPINO,BANANA,REFRESCO DE ACEROLA
1540,2025-03-19,4891.0,1252.0,2192.0,8335.0,3417.0,926.0,1376.0,5719.0,14054.0,Quarta,3,19,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,SOBRECOXA ASSADA,CREME DE MILHO,,SALADA DE CENOURA RALADA,"BANANA (RU, RA e HC) / LARANJA (RS)",REFRESCO DE LARANJA
1541,2025-03-19,4891.0,1252.0,2192.0,8335.0,3417.0,926.0,1376.0,5719.0,14054.0,Quarta,3,19,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,SOJA EM GRÃOS COM VAGEM,CREME DE MILHO VEGANO,,SALADA DE CENOURA RALADA,"BANANA (RU, RA e HC) / LARANJA (RS)",REFRESCO DE LARANJA
1542,2025-03-19,4891.0,1252.0,2192.0,8335.0,3417.0,926.0,1376.0,5719.0,14054.0,Quarta,3,19,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA PALHA,,SALADA DE ACELGA COM AGRIÃO,"DOCE DE BANANA (RU, RA e HC) / DOCE DE GOIABA (RS)",REFRESCO DE LARANJA
1543,2025-03-19,4891.0,1252.0,2192.0,8335.0,3417.0,926.0,1376.0,5719.0,14054.0,Quarta,3,19,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,STROGONOFF VEGANO (PTS),BATATA PALHA,,SALADA DE ACELGA COM AGRIÃO,"DOCE DE BANANA (RU, RA e HC) / DOCE DE GOIABA (RS)",REFRESCO DE LARANJA
1544,2025-03-20,4288.0,1383.0,1849.0,7520.0,3124.0,802.0,1011.0,4937.0,12457.0,Quinta,3,20,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,ISCAS DE CARNE ACEBOLADAS,CHUCHU REFOGADO,,SALADA DE REPOLHO,LARANJA,REFRESCO DE MANGA
1545,2025-03-20,4288.0,1383.0,1849.0,7520.0,3124.0,802.0,1011.0,4937.0,12457.0,Quinta,3,20,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"LENTILHA COM LEGUMES (CENOURA, TOMATE E BRÓCOLIS)",CHUCHU REFOGADO,,SALADA DE REPOLHO,LARANJA,REFRESCO DE MANGA
1546,2025-03-20,4288.0,1383.0,1849.0,7520.0,3124.0,802.0,1011.0,4937.0,12457.0,Quinta,3,20,2025,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,QUIBE BOVINO,BERINJELA ESCABECHE,,SALADA DE ALFACE COM ESCAROLA,DOCE DE ABÓBORA (RU/RA/HC) | MAÇÃ (RS),"REFRESCO DE MANGA (RU, RA e HC) / REFRESCO DE LARANJA (RS)"
1547,2025-03-20,4288.0,1383.0,1849.0,7520.0,3124.0,802.0,1011.0,4937.0,12457.0,Quinta,3,20,2025,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,QUIBE DE ABÓBORA COM PTS,BERINJELA ESCABECHE,,SALADA DE ALFACE COM ESCAROLA,DOCE DE ABÓBORA (RU/RA/HC) | MAÇÃ (RS),"REFRESCO DE MANGA (RU, RA e HC) / REFRESCO DE LARANJA (RS)"
1548,2025-03-21,2538.0,693.0,955.0,4186.0,2260.0,590.0,686.0,3536.0,7722.0,Sexta,3,21,2025,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,MOQUECA DE PEIXE,PIRÃO DE PEIXE,,SALADA DE PEPINO,DOCE DE ABÓBORA,REFRESCO DE CAJU
1549,2025-03-21,2538.0,693.0,955.0,4186.0,2260.0,590.0,686.0,3536.0,7722.0,Sexta,3,21,2025,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,MOQUECA DE GRÃO DE BICO,PIRÃO DE ALHO PORÓ,,SALADA DE PEPINO,DOCE DE ABÓBORA,REFRESCO DE CAJU
